,seed,n,alpha,M,K,init_beta,init_sigma,os_beta,os_sigma,ts_beta,ts_sigma,ms_beta,ms_sigma,oracle_beta,oracle_sigma
1652,652,2500,1.0,159,2,0.00325268165078,0.0854736203181219,0.0034744785510992,0.0563618401954859,0.0036848558144708,0.0563618401954859,0.0036839949159986,0.0563618401954859,0.0037355448491059,0.0560118877333397
1152,652,5000,0.25,293,2,0.0036187633783951,0.130983230295262,0.0031655719855181,0.0714328492444974,0.0026500033467532,0.0714328492444974,0.0026539615272339,0.0714328492444974,0.0026473882603062,0.0705956600272729
2152,652,5000,0.5,293,2,0.0034010922238811,0.0814593496611658,0.0025503766907943,0.0517790743461407,0.002838774533701,0.0517790743461407,0.0028377982899824,0.0517790743461407,0.0028517931221603,0.0505566754579223
1402,652,5000,0.75,293,2,0.0009373725919652,0.0656130737917764,0.0006718469119979,0.044736952766168,0.0006521219940271,0.044736952766168,0.0006521125410394,0.044736952766168,0.0006605055396153,0.0443985494341771
2652,652,5000,1.0,293,2,0.0009856868780381,0.0516010478536365,0.0005954562879139,0.0349157298783068,0.0006198579170517,0.0349157298783068,0.0006198322523651,0.0349157298783068,0.0006398317388263,0.0347094527417516
153,653,1000,0.25,72,2,0.0217484478252807,0.4388867527346024,0.020672938652617,0.2665157970777434,0.0198524531207423,0.2665157970777434,0.0202230246165382,0.2665157970777434,0.019918955694961,0.178216957989145
153,653,1000,0.5,72,2,0.007213903895963,0.2859455486201702,0.0064449849689084,0.1495612633042683,0.005730391978491,0.1495612633042683,0.0057755284094373,0.1495612633042683,0.0058012908453455,0.1196602865745073
403,653,1000,0.75,72,2,0.0052510599242286,0.1988084857136005,0.004418476158306,0.0962432211648251,0.004418761850656,0.0962432211648251,0.0044177393636865,0.0962432211648251,0.0046080501867076,0.0794661965398344
653,653,1000,1.0,72,2,0.0050566213127014,0.1675342857493093,0.005405159555744,0.0850654254090389,0.00509537917987,0.0850654254090389,0.0051000828923554,0.0850654254090389,0.0049274592466129,0.0817868709448297
653,653,2500,0.25,159,2,0.0031714028319964,0.2218900701144406,0.0039323628804475,0.1150595087646215,0.0035894428759042,0.1150595087646215,0.0036035966157333,0.1150595087646215,0.0033822307670125,0.1050037306882692
1153,653,2500,0.5,159,2,0.0044955106199973,0.137419421571987,0.0026112660144947,0.0736321149170846,0.0028037314685463,0.0736321149170846,0.0028012809139187,0.0736321149170846,0.0029608051752656,0.0708337369017081
903,653,2500,0.75,159,2,0.0021037855929417,0.0994191631381978,0.0015367607192766,0.0640509762713284,0.0015563729946605,0.0640509762713284,0.0015562524712734,0.0640509762713284,0.0015963632459052,0.0631460710325288
1653,653,2500,1.0,159,2,0.001588155568872,0.0798420425223168,0.0012471066555919,0.0495717677385534,0.0012987258997111,0.0495717677385534,0.0012984946099263,0.0495717677385534,0.0013277126879697,0.0505655358125406
1153,653,5000,0.25,293,2,0.0015944741701363,0.133919223074117,0.001726935096447,0.0731954216115273,0.0017178250729922,0.0731954216115273,0.0017172654072233,0.0731954216115273,0.0017515853535008,0.073580741327953
2153,653,5000,0.5,293,2,0.0024786539092648,0.0781317829301444,0.0018259472119638,0.0490420005612976,0.0018756508242836,0.0490420005612976,0.0018753652577053,0.0490420005612976,0.0018637357816777,0.0492057609105303
1403,653,5000,0.75,293,2,0.001264421682942,0.0643830277776909,0.0007665944501838,0.0434567612179992,0.0007267579804077,0.0434567612179992,0.0007268719057074,0.0434567612179992,0.0007258077171175,0.0429681947906785
2653,653,5000,1.0,293,2,0.0014434279582957,0.0452962518758032,0.0009165601895891,0.0319152756807523,0.0009401978314663,0.0319152756807523,0.0009401773931574,0.0319152756807523,0.0009416281220302,0.0320546296076288
154,654,1000,0.25,72,2,0.0078326555887359,0.5225504145450788,0.0103565232184623,0.3305796298815802,0.0059592001424543,0.3305796298815802,0.0068556616661019,0.3305796298815802,0.0062961348224027,0.166213341594181
154,654,1000,0.5,72,2,0.0084722637759071,0.2628134627273095,0.0068134372602783,0.1271197655047627,0.0070133328215034,0.1271197655047627,0.0070120532826066,0.1271197655047627,0.0075048467605288,0.1014293031419355
404,654,1000,0.75,72,2,0.0082725272973541,0.2197746079260299,0.0066571289928696,0.1078169588347459,0.0062920054674322,0.1078169588347459,0.0063033196229921,0.1078169588347459,0.0060776027949811,0.0849336691379021
654,654,1000,1.0,72,2,0.0046314262047222,0.1342990122602354,0.0025677562586998,0.0586155549458569,0.0025875645265308,0.0586155549458569,0.002586459533458,0.0586155549458569,0.002638169226406,0.0605221882454714
654,654,2500,0.25,159,2,0.0048116768952113,0.2244752264521205,0.0061313718721942,0.1158385211045495,0.0053240486923894,0.1158385211045495,0.0053550323973114,0.1158385211045495,0.0051641703964441,0.099952805111943
1154,654,2500,0.5,159,2,0.0032362727089681,0.1391974108514728,0.0033545873087421,0.073693675690772,0.002912400848366,0.073693675690772,0.0029173543407535,0.073693675690772,0.0025170601989768,0.0680856672625869
904,654,2500,0.75,159,2,0.0025345355144333,0.1158941939156446,0.002053384980104,0.0590018303864191,0.0017436855836325,0.0590018303864191,0.0017458577716111,0.0590018303864191,0.0016473197941906,0.050392536445798
1654,654,2500,1.0,159,2,0.0019756088227193,0.0774895812829831,0.0012059121668656,0.0492636626357354,0.0012694034400077,0.0492636626357354,0.0012692216805497,0.0492636626357354,0.0012797578796447,0.049388475821209
1154,654,5000,0.25,293,2,0.0020662935109629,0.1342672471582787,0.0019158183643849,0.0782871098150595,0.001770321480322,0.0782871098150595,0.0017713114226552,0.0782871098150595,0.0017461337522822,0.0759987784784296
2154,654,5000,0.5,293,2,0.0015937978947204,0.0849313335523339,0.0013105704053518,0.0530490149007988,0.0011546675400109,0.0530490149007988,0.001154965433223,0.0530490149007988,0.0011089891064296,0.0523118380380367
1404,654,5000,0.75,293,2,0.0016816365309399,0.0616722958107274,0.0012019601718123,0.0412890792395053,0.0013297450549514,0.0412890792395053,0.0013295846401302,0.0412890792395053,0.0013963757069317,0.0408512241240161
2654,654,5000,1.0,293,2,0.0020524546747183,0.0517535347901892,0.001369167880378,0.0349868162098688,0.0015011666796956,0.0349868162098688,0.0015010802649855,0.0349868162098688,0.0015176847738134,0.0344684546372204
155,655,1000,0.25,72,2,0.0114085053714147,0.4803931933723598,0.0091325890673124,0.2921666199333735,0.0064694445559186,0.2921666199333735,0.004779912816801,0.2921666199333735,0.0059237547019433,0.1956389774056821
155,655,1000,0.5,72,2,0.0058230842479224,0.3137660654519573,0.0045367775861581,0.1615110768703072,0.0044522640554696,0.1615110768703072,0.0044406978401465,0.1615110768703072,0.0045363421376208,0.0918133963000918
405,655,1000,0.75,72,2,0.0060242167465938,0.1953849135587686,0.0042099465438646,0.0893390841209855,0.0038478774472487,0.0893390841209855,0.0038595195762606,0.0893390841209855,0.0034957387678184,0.0779954496365743
655,655,1000,1.0,72,2,0.0060707533728026,0.1508980398525868,0.0066303700910708,0.074218680351981,0.0062394067541085,0.074218680351981,0.0062479369516384,0.074218680351981,0.0060696720867728,0.0651566752710766
655,655,2500,0.25,159,2,0.0039015394522253,0.245648634690837,0.005418196380392,0.1171054083764722,0.0045209631687004,0.1171054083764722,0.0045747098627908,0.1171054083764722,0.0040744456856787,0.0903942871306097
1155,655,2500,0.5,159,2,0.0023462248763816,0.1344234172839377,0.0020221744458807,0.0720988351045263,0.0017424754317957,0.0720988351045263,0.0017446452438275,0.0720988351045263,0.001663036426722,0.0663915215593792
905,655,2500,0.75,159,2,0.0025668869119727,0.1224723899920591,0.0017738774634839,0.069977403180944,0.0017166726340257,0.069977403180944,0.0017168115096811,0.069977403180944,0.0017440232004779,0.0619718005741358
1655,655,2500,1.0,159,2,0.0023028180254625,0.0833064867302432,0.0025687566942398,0.0549426933513408,0.0023552357505488,0.0549426933513408,0.0023558975891909,0.0549426933513408,0.0023102308043965,0.0556730447153122
1155,655,5000,0.25,293,2,0.0018665691351468,0.1403466742762385,0.0013098370442929,0.0732567183213774,0.0014572630055912,0.0732567183213774,0.0014553075634886,0.0732567183213774,0.0014604984095632,0.0673914058224041
2155,655,5000,0.5,293,2,0.0011870328845323,0.0841611165826762,0.001216693880257,0.0527285100757342,0.0011135206836109,0.0527285100757342,0.0011140380277568,0.0527285100757342,0.0010791760078775,0.0532582289290372
1405,655,5000,0.75,293,2,0.0012769981057344,0.0641714741559972,0.0008318451218311,0.0442601708856474,0.0008628589341343,0.0442601708856474,0.0008627737154426,0.0442601708856474,0.0008971431689325,0.0439205973379262
2655,655,5000,1.0,293,2,0.0020199422585583,0.0480548633505267,0.0010920399068512,0.0322268911318953,0.0011546209214061,0.0322268911318953,0.0011545486441415,0.0322268911318953,0.0011028710285734,0.0321349507205744
156,656,1000,0.25,72,2,0.0105746687531575,0.4791974703784163,0.0124102104286443,0.2846693043256132,0.0106254404197499,0.2846693043256132,0.0104726255117127,0.2846693043256132,0.0106039479842829,0.1419661011531542
156,656,1000,0.5,72,2,0.0052728571419919,0.2434126986153289,0.0042925341893135,0.1261773218466434,0.0040769482829446,0.1261773218466434,0.0040874025704243,0.1261773218466434,0.0041105458526244,0.1170282333482996
406,656,1000,0.75,72,2,0.0046671108310836,0.1882153734475945,0.0038677432726504,0.1009605863595278,0.0038549030656922,0.1009605863595278,0.0038535207063818,0.1009605863595278,0.0038130984402232,0.0989258513261777
656,656,1000,1.0,72,2,0.0086816703922258,0.1784256833053801,0.0051840916998442,0.092982133407403,0.0053891599232658,0.092982133407403,0.0053844874854547,0.092982133407403,0.0056048167079773,0.0782759805559113
656,656,2500,0.25,159,2,0.0048424610421698,0.2298371267563579,0.0042077485145209,0.1263235980736407,0.0043222645256099,0.1263235980736407,0.0043157514910594,0.1263235980736407,0.0042083870534391,0.1144223673122003
1156,656,2500,0.5,159,2,0.0024459325896246,0.1371087794540449,0.0023214111935282,0.0733238511706321,0.0023387515007387,0.0733238511706321,0.0023382133079782,0.0733238511706321,0.0023860464411919,0.0686187421845644
906,656,2500,0.75,159,2,0.0029354389855534,0.102315783381929,0.0033526978801704,0.0629230458355641,0.0032958251902769,0.0629230458355641,0.0032963525350629,0.0629230458355641,0.003294019959528,0.06325530769656
1656,656,2500,1.0,159,2,0.0027533289446316,0.0818999200105061,0.0016170495174705,0.0528678966212834,0.0016295243529575,0.0528678966212834,0.0016294439583226,0.0528678966212834,0.001609983578078,0.0531844991716411
1156,656,5000,0.25,293,2,0.0021602940419836,0.141989640217563,0.0019502102885113,0.0778183038155445,0.0018920710470909,0.0778183038155445,0.0018927541238501,0.0778183038155445,0.0018208508693185,0.0724878933992766
2156,656,5000,0.5,293,2,0.0017050894398384,0.083620508069839,0.0014532303992539,0.0537918745066264,0.0014463426933475,0.0537918745066264,0.0014464229170128,0.0537918745066264,0.0014328089219368,0.0535086444028284
1406,656,5000,0.75,293,2,0.0008382290793611,0.0568626959540907,0.0008676129006367,0.0420797694852423,0.0008516330411649,0.0420797694852423,0.0008516376228527,0.0420797694852423,0.0008607250877546,0.0422881155178962
2656,656,5000,1.0,293,2,0.0011543628777854,0.0489044676303699,0.0007122840902869,0.0387954150901265,0.0007193067446112,0.0387954150901265,0.0007193072277238,0.0387954150901265,0.0007214088637641,0.038703941967636
157,657,1000,0.25,72,2,0.0092577260829407,0.4724416589057968,0.0126905592372037,0.2856952124695087,0.0054319423738962,0.2856952124695087,0.0065003756991234,0.2856952124695087,0.0053988740368667,0.1879590335474916
157,657,1000,0.5,72,2,0.0074453112469426,0.246926164227718,0.005073783639657,0.1247288165961277,0.0047090555665372,0.1247288165961277,0.0047134840654325,0.1247288165961277,0.0047363231100925,0.1135963553431123
407,657,1000,0.75,72,2,0.0053561435345641,0.2023925347437399,0.0040025103595646,0.0964515598396301,0.0037155853239524,0.0964515598396301,0.003720149927644,0.0964515598396301,0.0036666488622557,0.0833211251963831
657,657,1000,1.0,72,2,0.004721203223811,0.1413902413097059,0.0038856372643999,0.0737429159604305,0.0037774294728676,0.0737429159604305,0.0037777442422961,0.0737429159604305,0.0037854292228865,0.0780631086484066
657,657,2500,0.25,159,2,0.0031919948440556,0.2456286908950385,0.0039613817664049,0.1262560002153917,0.0028782047456495,0.1262560002153917,0.0029143428708827,0.1262560002153917,0.0025319656051676,0.1046344754221058
1157,657,2500,0.5,159,2,0.0032033114979969,0.1372252784782207,0.0018310673482953,0.0747630751678736,0.0018117740451315,0.0747630751678736,0.0018107096093559,0.0747630751678736,0.0018154304059708,0.0721815964340897
907,657,2500,0.75,159,2,0.0026317994358946,0.1133284396313515,0.0017382512882511,0.0629575125927604,0.0019553385958024,0.0629575125927604,0.0019540338911387,0.0629575125927604,0.0020788582197947,0.0591261929245487
1657,657,2500,1.0,159,2,0.0015505661010363,0.0908847372152873,0.0015777983210096,0.0530086453423093,0.0013433433832675,0.0530086453423093,0.0013439909221628,0.0530086453423093,0.0012461581229986,0.0519513068885965
1157,657,5000,0.25,293,2,0.001709245691616,0.1331135534474601,0.0020059520770523,0.0788216827214464,0.0015846687262959,0.0788216827214464,0.0015870823641137,0.0788216827214464,0.0014993769322398,0.0771829679494721
2157,657,5000,0.5,293,2,0.0011776661719781,0.0927883382585351,0.0011050205360644,0.0538300898490461,0.0010754565408101,0.0538300898490461,0.0010754057126132,0.0538300898490461,0.0010800219268856,0.0530490641628334
1407,657,5000,0.75,293,2,0.0011678927306489,0.0672974966330165,0.00067979106818,0.042065727571835,0.0007804308558697,0.042065727571835,0.0007802391136766,0.042065727571835,0.0008240923950123,0.0413170016174338
2657,657,5000,1.0,293,2,0.0007674007231768,0.0605847262783505,0.0006653695703035,0.0367770132523304,0.000698928145843,0.0367770132523304,0.0006988298244836,0.0367770132523304,0.0007502677589869,0.0361770909950857
158,658,1000,0.25,72,2,0.009926857509078,0.4174089270470101,0.0287985174628787,0.2443520958113933,0.0143019486798112,0.2443520958113933,0.0151839062420053,0.2443520958113933,0.0138587664467713,0.1773704482493511
158,658,1000,0.5,72,2,0.0082227619417924,0.2635974631693331,0.0093983034023456,0.1317473791118067,0.0085488548058243,0.1317473791118067,0.0085853864286058,0.1317473791118067,0.0082810934084845,0.1093923602041073
408,658,1000,0.75,72,2,0.0087320342484836,0.2336842073127299,0.0056252886506894,0.1214316393471725,0.0060730633443729,0.1214316393471725,0.0060552467967573,0.1214316393471725,0.0061999992590562,0.0986450173727405
658,658,1000,1.0,72,2,0.0050722738520322,0.1517569044883116,0.0040803412698686,0.0862142138150126,0.0039903199322332,0.0862142138150126,0.0039906036670373,0.0862142138150126,0.0041531365026324,0.0828766021231316
658,658,2500,0.25,159,2,0.0051060331625685,0.2118388096488158,0.0026477032011943,0.1124119910185797,0.002622188218802,0.1124119910185797,0.0026218392012603,0.1124119910185797,0.0026212350897099,0.1112156772615613
1158,658,2500,0.5,159,2,0.004820942504721,0.1180182531512418,0.001773153184271,0.0678974836783223,0.0019871001945668,0.0678974836783223,0.0019863269961624,0.0678974836783223,0.0021570214590881,0.0730547215148434
908,658,2500,0.75,159,2,0.0025415079750776,0.0911249525592435,0.0021404741289301,0.0620717173036411,0.0017472232615034,0.0620717173036411,0.0017464926637068,0.0620717173036411,0.0017759333114517,0.0623812017322843
1658,658,2500,1.0,159,2,0.0030627206533648,0.0795536250617429,0.0020977118345718,0.0509187686769476,0.0022100935373202,0.0509187686769476,0.0022099977969273,0.0509187686769476,0.0021409080594,0.0507219027354467
1158,658,5000,0.25,293,2,0.0030397618361637,0.1306108681545335,0.0013519955687097,0.0688004950144666,0.0015034935054868,0.0688004950144666,0.0015022501627904,0.0688004950144666,0.0015804877419154,0.06704102305412
2158,658,5000,0.5,293,2,0.0015574881624604,0.0881150427160913,0.0013086282807715,0.0554841286522111,0.0013118087186892,0.0554841286522111,0.0013118398671396,0.0554841286522111,0.0013316963982631,0.0549290948420552
1408,658,5000,0.75,293,2,0.0010383829230872,0.0666616120525902,0.0007937576289717,0.0421036147029803,0.0006925091615326,0.0421036147029803,0.0006926562554349,0.0421036147029803,0.0006744667431301,0.0423455880282368
2658,658,5000,1.0,293,2,0.0014370304333348,0.0538000929145428,0.001233534858772,0.0350139394568133,0.0012822634832276,0.0350139394568133,0.001282200228936,0.0350139394568133,0.0012641591878261,0.0350639324968219
159,659,1000,0.25,72,2,0.0091707588099274,0.5044205230806891,0.0260523558811161,0.2903220331832959,0.0085745644929958,0.2903220331832959,0.0124939812086842,0.2903220331832959,0.0096563493236938,0.1424271671147124
159,659,1000,0.5,72,2,0.0060392770030485,0.3192110914488999,0.0047519001236013,0.1691276664218183,0.0040842696420572,0.1691276664218183,0.0040123080419114,0.1691276664218183,0.0046248372261568,0.1364343040693935
